X,Y,LED1,LED2,LED3,LED4
3.8077,2.9028,0.0001784,1.26E-05,0.00031027,0.0039035
3.812,1.4351,0.0003151,5.73E-06,0.0054935,0.00061055
2.8803,1.8096,0.00068319,1.36E-05,0.00059751,0.00065042
3.7383,3.6241,0.0001205,1.64E-05,0.00014436,0.022797
3.2277,4.2916,0.00010213,2.74E-05,7.12E-05,0.0070924
0.6161,1.7396,0.0045999,2.61E-05,6.61E-05,0.00013584
2.522,4.8087,9.40E-05,4.81E-05,3.51E-05,0.0015573
1.7363,4.7678,0.00012629,0.00013179,2.37E-05,0.00071255
0.46074,1.0302,0.01154,1.29E-05,6.27E-05,6.91E-05
0.73925,3.8412,0.00031436,0.0016751,2.50E-05,0.00032033
0.99085,3.0777,0.00068504,0.00018795,5.14E-05,0.00034698
3.3614,4.5946,7.25E-05,2.23E-05,5.59E-05,0.006127
2.1576,3.0127,0.00050065,6.20E-05,0.00012285,0.0009583
3.472,3.5107,0.00015583,2.07E-05,0.0001533,0.0090764
1.2839,3.7184,0.00035148,0.00096261,4.22E-05,0.00052316
0.048793,1.9255,0.001717,2.55E-05,3.73E-05,8.92E-05
2.6614,1.2575,0.0010933,1.03E-05,0.00064509,0.00036933
1.397,0.1838,0.0038727,6.17E-06,0.00012931,7.05E-05
4.7312,2.3606,0.00010782,4.61E-06,0.00047623,0.0013671
4.5322,3.2254,8.35E-05,7.46E-06,0.00020233,0.0052977
1.9634,1.3948,0.0029405,1.58E-05,0.00025592,0.00028346
0.12428,2.5893,0.00088666,5.18E-05,3.13E-05,0.00013544
3.3572,1.2283,0.00050232,6.75E-06,0.002652,0.0004638
4.1859,1.4875,0.0002231,4.48E-06,0.0045491,0.00064277
4.8575,3.2524,6.05E-05,5.59E-06,0.00017536,0.0035435
0.28466,4.457,0.00016779,0.00021194,7.27E-06,0.00020535
2.2516,4.3055,0.0001626,9.26E-05,4.84E-05,0.0014434
2.9124,1.0496,0.00082629,7.68E-06,0.0010423,0.00034466
3.4332,1.9955,0.00037503,1.06E-05,0.00089599,0.00099404
3.5972,4.4394,7.09E-05,1.85E-05,6.69E-05,0.013308
3.2502,1.2826,0.00055601,7.50E-06,0.0019067,0.00047277
3.6346,4.834,4.69E-05,1.61E-05,4.66E-05,0.0057657
1.8692,3.0958,0.00053818,9.34E-05,9.57E-05,0.00076221
2.9079,0.82673,0.00082189,6.47E-06,0.0010037,0.00028477
0.58059,4.131,0.00023683,0.00082845,1.66E-05,0.0002777
0.28827,3.2785,0.00048247,0.00014569,2.48E-05,0.00019638
4.8988,2.7323,7.83E-05,4.61E-06,0.00028399,0.001837
1.4241,1.2566,0.013096,1.62E-05,0.00015133,0.00018246
2.9749,0.20078,0.00062486,3.65E-06,0.00067877,0.00016719
4.8108,1.1669,0.00013119,1.94E-06,0.0018151,0.00041883
0.92889,1.8056,0.0050847,2.91E-05,8.57E-05,0.00018232
0.9652,3.1673,0.00062106,0.00023122,4.78E-05,0.00034872
1.7082,4.9305,0.00010919,0.00010866,1.95E-05,0.00064966
4.6645,1.0358,0.00015078,2.03E-06,0.0028563,0.00038819
1.9533,3.7854,0.00028095,0.00016498,6.21E-05,0.0010392
1.3661,4.4316,0.00018229,0.00047882,2.52E-05,0.00055221
0.75974,2.3611,0.0016638,5.46E-05,6.10E-05,0.00021467
1.9855,0.79457,0.0032182,9.36E-06,0.00027248,0.00018188
1.8736,4.0546,0.00022869,0.00020905,4.82E-05,0.00096557
0.65557,2.3825,0.0015494,5.44E-05,5.53E-05,0.00019886
2.1752,0.58144,0.002029,7.32E-06,0.00032215,0.00016877
0.45757,4.3786,0.00018621,0.00035103,1.08E-05,0.00024321
3.0731,3.1759,0.00025251,2.71E-05,0.00018259,0.0029561
0.054895,0.48641,0.0027139,7.25E-06,4.10E-05,1.62E-05
2.8663,4.5422,0.00010125,3.77E-05,5.12E-05,0.0029414
3.9486,0.17508,0.00025429,1.71E-06,0.0018371,0.00019131
1.1768,0.19875,0.0048908,6.38E-06,0.00010679,5.90E-05
2.2401,4.9428,9.27E-05,5.91E-05,2.68E-05,0.0010654
2.8468,3.4309,0.00024291,3.82E-05,0.00013126,0.0027978
0.30701,1.8834,0.0024475,2.74E-05,4.82E-05,0.00011246
2.4814,2.5216,0.00060824,3.04E-05,0.0002221,0.00090942
3.2116,3.8175,0.00014827,2.83E-05,0.00010774,0.0074977
1.1063,0.24437,0.0057071,6.67E-06,0.00010166,5.82E-05
4.1853,3.6296,8.59E-05,1.10E-05,0.00014472,0.028304
4.8554,3.5066,5.06E-05,5.87E-06,0.00013909,0.0048189
4.2319,2.2945,0.00017013,6.85E-06,0.00069685,0.0015492
2.53,2.9115,0.00043368,3.92E-05,0.00016913,0.0012808
1.3944,1.6954,0.0049859,2.49E-05,0.00013406,0.00024023
3.7331,0.85313,0.00035108,3.96E-06,0.013209,0.00035233
1.1847,1.996,0.0031839,3.55E-05,0.00010075,0.00024753
4.7867,4.5989,1.51E-05,6.15E-06,5.38E-05,0.0047558
3.1013,1.1302,0.00066377,7.34E-06,0.0015088,0.00039451
3.0013,1.805,0.00060715,1.26E-05,0.00069746,0.0006875
0.86302,1.6228,0.008165,2.40E-05,8.46E-05,0.00015464
0.45173,0.41791,0.00491,7.48E-06,5.89E-05,3.28E-05
1.2763,2.5633,0.0012364,7.11E-05,8.47E-05,0.00035818
4.2929,4.1643,5.14E-05,1.01E-05,8.71E-05,0.042908
4.5553,4.5231,2.56E-05,7.69E-06,6.06E-05,0.0080632
3.4982,3.618,0.00014245,2.06E-05,0.00013936,0.011915
3.6259,1.915,0.00032701,8.85E-06,0.0012352,0.00096662
1.1494,1.4901,0.0126,2.10E-05,0.00011262,0.00017649
2.8803,3.4586,0.00023348,3.72E-05,0.00013018,0.0030045
4.0531,4.4023,5.12E-05,1.23E-05,7.11E-05,0.030521
2.0192,4.6227,0.00013371,0.00010479,3.24E-05,0.00099783
4.9422,0.40626,0.00011041,4.88E-07,0.00094611,0.00020676
0.44999,2.4134,0.0013349,5.19E-05,4.57E-05,0.00016909
1.6047,0.64133,0.0064645,9.03E-06,0.00017789,0.00012736
2.557,1.2646,0.0012511,1.09E-05,0.00055197,0.00035376
0.30303,4.4198,0.0001741,0.00023168,8.00E-06,0.00020993
3.6284,0.98138,0.00038963,4.72E-06,0.0092272,0.00039103
2.7828,0.60677,0.00090636,5.77E-06,0.00072835,0.00022549
2.6468,2.7185,0.0004634,3.07E-05,0.00021396,0.0012217
4.1499,1.5731,0.00022674,4.87E-06,0.0035638,0.0007018
4.2938,1.9102,0.00018408,5.32E-06,0.0013342,0.00097824
3.9451,3.9577,8.16E-05,1.40E-05,0.00010692,1
1.5892,4.1959,0.00021701,0.00041157,3.61E-05,0.00071026
2.261,3.4012,0.00034134,7.63E-05,9.87E-05,0.0013099
3.7611,2.0846,0.0002732,8.84E-06,0.00098947,0.001201
0.54931,3.2144,0.00055696,0.00018643,3.30E-05,0.00024502
0.54871,1.0704,0.016096,1.36E-05,6.80E-05,7.84E-05
1.3494,3.0864,0.00065222,0.00016199,6.69E-05,0.0004752
2.6232,3.376,0.00028759,4.79E-05,0.00012298,0.0019899
4.8633,3.0051,7.01E-05,5.21E-06,0.0002211,0.002604
3.552,1.7315,0.00037169,8.33E-06,0.0016239,0.00078494
1.5593,1.822,0.0031638,2.70E-05,0.00014949,0.00029191
1.4573,0.85741,0.01442,1.12E-05,0.000158,0.00013804
4.2518,3.9768,6.27E-05,1.06E-05,0.00010382,0.079016
4.5582,2.4633,0.00012053,5.63E-06,0.00046954,0.0016953
3.1964,1.7731,0.00050975,1.09E-05,0.00093339,0.00072745
1.2769,3.8753,0.00030411,0.0017159,3.74E-05,0.00052691
0.44333,1.184,0.0095725,1.48E-05,6.14E-05,7.77E-05
4.1913,4.2242,5.34E-05,1.11E-05,8.32E-05,0.054991
2.9236,4.0826,0.00014306,3.93E-05,7.78E-05,0.0041905
4.7405,4.2311,2.90E-05,6.72E-06,7.57E-05,0.0081073
0.30514,1.8509,0.0025586,2.66E-05,4.85E-05,0.00011006
2.9232,1.9161,0.00061993,1.43E-05,0.00056649,0.0007305
1.4255,4.3067,0.00020227,0.00056061,2.94E-05,0.00059669
4.1387,2.3195,0.00018197,7.47E-06,0.00068733,0.0016257
0.95493,2.8527,0.0008871,0.0001195,5.66E-05,0.00031119
2.2126,3.4765,0.00032822,8.62E-05,9.07E-05,0.0012811
1.9671,4.8046,0.00011519,9.30E-05,2.64E-05,0.00087603
4.1329,2.7316,0.00015182,9.00E-06,0.00038518,0.0029547
3.3844,3.1829,0.00020448,2.03E-05,0.00020561,0.004433
1.038,2.8545,0.00088547,0.00011995,6.04E-05,0.00033396
1.5905,4.6356,0.00014669,0.0002007,2.44E-05,0.0006494
0.66905,4.3188,0.0002025,0.00072784,1.50E-05,0.00029668
3.3573,0.8492,0.00050622,5.08E-06,0.0028695,0.00033057
2.855,0.8935,0.00088142,7.02E-06,0.00092865,0.0002957
0.84884,1.2175,0.045877,1.62E-05,8.88E-05,0.00011552
0.73828,3.7589,0.00033928,0.0012175,2.67E-05,0.00031823
2.3804,0.99567,0.0016813,9.55E-06,0.00044953,0.00026228
4.5405,4.9147,1.28E-05,7.14E-06,4.21E-05,0.0041369
2.7609,3.5482,0.00023405,4.40E-05,0.00011428,0.0026878
0.1647,0.87718,0.0046413,1.05E-05,4.74E-05,4.06E-05
0.26931,4.2915,0.0001934,0.00025273,9.20E-06,0.00020637
4.0253,4.5471,4.54E-05,1.23E-05,6.23E-05,0.016748
2.2569,4.8083,0.00010451,6.50E-05,3.09E-05,0.0011711
1.9132,2.853,0.00066454,6.72E-05,0.00011575,0.00070187
3.9482,2.8144,0.00016817,1.08E-05,0.00034972,0.0034446
1.8214,0.88331,0.0048113,1.06E-05,0.00022971,0.0001776
2.6617,2.5684,0.00051154,2.73E-05,0.00024531,0.0010902
3.5583,2.7424,0.00023469,1.45E-05,0.00035197,0.0026322
4.3574,0.82639,0.00019823,2.30E-06,0.007793,0.00034046
1.6434,2.4695,0.001176,5.28E-05,0.00011887,0.00045599
3.2506,2.6756,0.0003066,1.80E-05,0.00032861,0.0019409
4.8742,0.99404,0.00012415,1.50E-06,0.0016396,0.00035321
0.37984,3.1158,0.00058444,0.00012858,3.00E-05,0.00020518
2.9351,0.13158,0.00062814,3.49E-06,0.00060254,0.00015472
2.0694,1.594,0.002073,1.79E-05,0.0002688,0.00034854
1.5457,2.665,0.00098132,7.16E-05,9.89E-05,0.00046763
1.3192,1.6339,0.006389,2.37E-05,0.00012731,0.00021904
3.7938,3.011,0.00016966,1.33E-05,0.00027353,0.0047652
4.9761,1.8097,0.00010219,2.68E-06,0.00071404,0.00069779
0.93286,0.6746,0.030389,9.88E-06,9.48E-05,7.84E-05
3.9057,4.5691,4.93E-05,1.36E-05,6.09E-05,0.014991
0.97899,3.2028,0.00059807,0.00025307,4.73E-05,0.00035655
4.9618,3.2939,5.28E-05,5.11E-06,0.00016141,0.0032206
4.0113,3.3767,0.00011611,1.22E-05,0.00018747,0.012893
2.1211,3.7228,0.00027809,0.00011646,7.16E-05,0.0012437
3.6443,4.2109,8.33E-05,1.83E-05,8.29E-05,0.028178
2.4918,2.5833,0.00057499,3.16E-05,0.00021336,0.00096178
4.045,0.75934,0.00026145,2.87E-06,0.0212,0.00032756
1.7825,1.9033,0.0021436,2.70E-05,0.00017759,0.00035826
0.36622,4.1051,0.00023292,0.00039014,1.33E-05,0.00022842
2.955,0.85682,0.00078108,6.47E-06,0.0011086,0.00029697
4.5509,1.6499,0.0001565,3.65E-06,0.0016297,0.00070467
0.96883,4.8324,0.0001291,0.00023152,1.11E-05,0.00034986
2.1618,4.0315,0.00021154,0.00011652,5.77E-05,0.0013453
3.7458,1.1109,0.00034759,4.79E-06,0.01611,0.00044657
0.19592,4.9989,0.00010011,8.94E-05,0,0.00016775
4.7316,0.31869,0.00013209,6.79E-07,0.0011713,0.0002015
3.8184,2.1274,0.00025607,8.68E-06,0.0009384,0.0012744
2.7941,2.0217,0.00066055,1.68E-05,0.00044537,0.00074615
0.91921,2.0015,0.0032592,3.61E-05,8.00E-05,0.00020263
2.4897,0.55961,0.0012807,6.35E-06,0.00046973,0.0001924
2.5892,2.1216,0.00074997,2.06E-05,0.00033384,0.00071497
4.9712,3.0677,6.06E-05,4.79E-06,0.00019756,0.0024836
4.2743,4.9403,2.00E-05,8.95E-06,4.24E-05,0.0050387
4.812,1.0995,0.0001314,1.82E-06,0.0018709,0.0003946
3.3947,1.7704,0.00042373,9.51E-06,0.0012247,0.00078017
2.0175,1.3312,0.0028037,1.46E-05,0.00027586,0.00027938
4.6749,1.4575,0.00014461,2.85E-06,0.0017944,0.00056668
2.3974,0.94195,0.0016344,9.07E-06,0.00045916,0.0002533
1.159,0.1143,0.0040637,5.89E-06,0.00010235,5.21E-05
1.9815,2.247,0.0011741,3.40E-05,0.00017764,0.00051449
3.5254,1.2182,0.00042571,6.01E-06,0.0045028,0.00047728
2.7928,4.3436,0.00012422,4.39E-05,5.93E-05,0.0030099
3.7832,2.6431,0.00020854,1.15E-05,0.00042557,0.0025147
4.9774,4.5707,9.94E-06,5.16E-06,5.24E-05,0.003629
4.8122,4.8697,6.31E-06,5.66E-06,4.15E-05,0.0032231
2.6753,2.9271,0.00038966,3.45E-05,0.00018313,0.0014944
4.8194,0.59488,0.00012748,9.62E-07,0.0014391,0.00025296
0.57813,4.6327,0.00015101,0.00026487,8.87E-06,0.00026025
0.25724,2.9678,0.00064583,9.13E-05,2.92E-05,0.00017579
1.5217,4.4181,0.00018043,0.00034213,2.85E-05,0.00064236
2.901,2.1224,0.00056393,1.67E-05,0.00045063,0.00086874
2.6548,3.0363,0.00036421,3.78E-05,0.00016519,0.0016013
4.506,0.35382,0.00016302,1.10E-06,0.0017622,0.00021728
2.7028,4.6239,0.00010227,4.37E-05,4.48E-05,0.0022043
2.1599,3.2104,0.00042143,7.42E-05,0.00010682,0.0010702
2.7133,0.5225,0.00095454,5.56E-06,0.00062421,0.00020422
3.5621,3.5011,0.00014767,1.89E-05,0.00015791,0.010707
0.083374,1.979,0.0016796,2.73E-05,3.79E-05,9.56E-05
4.0046,0.42452,0.00025781,2.15E-06,0.0038352,0.00024145
0.71255,1.0724,0.038045,1.40E-05,7.90E-05,9.17E-05
2.3924,1.244,0.0015864,1.16E-05,0.00044302,0.0003209
1.2842,1.1333,0.033189,1.48E-05,0.00013375,0.00015141
1.8455,3.515,0.00036983,0.00016028,7.07E-05,0.00087294
3.3088,3.7708,0.0001445,2.55E-05,0.00011552,0.0092035
0.84804,2.7364,0.0010142,9.60E-05,5.52E-05,0.00027199
1.3939,2.7674,0.00092276,9.11E-05,8.32E-05,0.00043341
0.99111,3.1529,0.000631,0.00022371,4.92E-05,0.00035519
0.97536,4.9273,0.00011806,0.00018575,9.70E-06,0.00034183
1.6342,3.1714,0.00055019,0.00013771,7.77E-05,0.00063296
4.4017,3.0023,0.00010612,7.88E-06,0.00026518,0.0041035
2.3555,4.5459,0.00012726,6.97E-05,4.14E-05,0.0014976
2.0198,2.8542,0.00062495,6.09E-05,0.00012473,0.00077125
0.89616,1.6771,0.0071003,2.54E-05,8.61E-05,0.00016428
4.8446,4.7857,7.78E-06,5.60E-06,4.46E-05,0.0034395
2.0373,2.1996,0.0011733,3.14E-05,0.00019163,0.00051912
4.2224,3.0077,0.00012244,9.21E-06,0.00027386,0.0046947
3.0766,3.6013,0.00018773,3.14E-05,0.00012467,0.0047007
1.8831,3.3939,0.00040651,0.00013091,7.89E-05,0.00087293
4.3859,1.0638,0.00019404,2.76E-06,0.0082948,0.00042064
3.9243,0.40812,0.00027596,2.28E-06,0.0035504,0.00023762
2.3248,1.3724,0.0016628,1.33E-05,0.00039124,0.0003421
4.0699,4.3376,5.36E-05,1.22E-05,7.54E-05,0.042108
4.4922,2.7968,0.00010948,6.80E-06,0.00032419,0.0027579
2.1462,2.3231,0.00094455,3.28E-05,0.00019491,0.00061045
1.6716,2.1515,0.0017257,3.64E-05,0.00014339,0.00038732
2.9832,3.8699,0.00016287,3.66E-05,9.54E-05,0.0046531
4.51,3.2696,8.29E-05,7.69E-06,0.00019478,0.0059113
3.5103,3.2886,0.00017553,1.88E-05,0.00019215,0.0063028
1.8873,0.8051,0.0039717,9.73E-06,0.00024477,0.00017346
3.6748,2.1619,0.00028465,9.84E-06,0.00082738,0.0012898
4.7705,2.5254,9.72E-05,4.78E-06,0.00038291,0.0016045
2.7141,1.8767,0.00077916,1.59E-05,0.00046357,0.00063016
2.7005,2.4019,0.00055879,2.35E-05,0.00029153,0.00097447
1.5555,1.7121,0.0038389,2.43E-05,0.00015478,0.0002714
0.35617,3.8857,0.00028218,0.00037609,1.64E-05,0.00022624
0.9099,1.9197,0.0038681,3.29E-05,8.15E-05,0.00019206
0.46494,3.5578,0.00039051,0.00031682,2.42E-05,0.00024282
2.3174,2.4047,0.00076191,3.13E-05,0.00021259,0.00073436
0.046663,3.6459,0.00031688,0.00014967,1.42E-05,0.00016601
4.5751,4.6878,1.92E-05,7.32E-06,5.19E-05,0.0058043
3.2137,2.5863,0.00033226,1.77E-05,0.0003544,0.0017011
0.0070953,4.5153,0.00014817,0.00012104,3.07E-06,0.00015636
0.15193,1.091,0.0045564,1.26E-05,4.69E-05,5.10E-05
1.0424,4.3661,0.00019761,0.0011995,2.06E-05,0.00041367
2.2748,0.41346,0.0015646,6.10E-06,0.00033813,0.00015336
0.63633,2.327,0.0016644,5.04E-05,5.57E-05,0.0001906
0.043238,0.10965,0.0017742,5.14E-06,3.74E-05,0
3.6354,4.0414,9.58E-05,1.87E-05,9.66E-05,0.037397
1.7706,0.89605,0.0054946,1.09E-05,0.00021778,0.000174
3.9022,0.82696,0.00029944,3.42E-06,0.031055,0.00034788
2.1833,0.90802,0.0023069,9.62E-06,0.00034788,0.00022152
2.1828,3.4572,0.00033822,8.87E-05,9.04E-05,0.0012291
0.24607,1.0688,0.0058155,1.27E-05,5.13E-05,5.62E-05
0.24816,1.4905,0.0039103,1.85E-05,4.95E-05,8.13E-05
0.4555,3.8417,0.00030027,0.00049654,1.91E-05,0.00024741
2.9702,2.5058,0.00042084,2.05E-05,0.00032656,0.0013071
1.2054,4.5473,0.00016668,0.00046279,1.98E-05,0.00046469
4.2068,0.28926,0.00020927,1.49E-06,0.0022614,0.00021163
4.2861,2.1838,0.00016949,6.20E-06,0.00081453,0.0013363
4.8181,2.8613,7.92E-05,5.20E-06,0.00026073,0.0022911
2.4445,2.8253,0.00049084,3.98E-05,0.00017095,0.0011086
1.1016,4.1191,0.0002466,0.0063214,2.70E-05,0.00044719
1.131,0.63049,0.02148,9.48E-06,0.00011304,8.92E-05
2.6839,1.5006,0.00097898,1.22E-05,0.00059043,0.00045498
3.8105,0.01061,0.00027148,1.59E-06,0.0012143,0.0001625
1.7378,4.7555,0.00012768,0.0001338,2.40E-05,0.00071693
2.3062,3.8315,0.00023526,8.93E-05,7.28E-05,0.001591
3.1966,3.7565,0.00015636,2.85E-05,0.00011322,0.0069077
4.5867,0.69432,0.00015954,1.55E-06,0.002777,0.00029139
0.80786,1.7466,0.0055348,2.71E-05,7.82E-05,0.00015988
3.5782,0.7567,0.00040341,4.09E-06,0.0051355,0.00031694
2.8887,2.4836,0.00045497,2.15E-05,0.00031397,0.0012046
2.1665,4.0433,0.0002091,0.00011546,5.73E-05,0.0013525
4.4212,3.1643,9.53E-05,8.11E-06,0.00022195,0.005416
1.9653,3.442,0.00037683,0.00012128,8.02E-05,0.00096605
0.89488,3.1979,0.0005993,0.00024478,4.44E-05,0.00033077
3.1667,3.6466,0.00017221,2.89E-05,0.00012365,0.0058447
3.12,4.2992,0.00010809,3.07E-05,6.87E-05,0.0055841
1.6397,3.1348,0.00056946,0.00012933,7.98E-05,0.00062715
4.0148,0.90296,0.00027116,3.33E-06,0.13239,0.00037349
4.9974,2.8665,6.63E-05,4.39E-06,0.00023519,0.0019445
4.9049,0.81783,0.00012,1.16E-06,0.0014527,0.0003003
0.63518,4.5303,0.00016684,0.00037125,1.12E-05,0.00027927
1.1612,0.38671,0.0082251,7.59E-06,0.00011083,7.19E-05
0.11816,1.6927,0.002454,2.12E-05,4.22E-05,8.22E-05
3.0372,2.9031,0.00031012,2.45E-05,0.00023162,0.0020917
0.55405,2.3762,0.0014879,5.20E-05,5.08E-05,0.00018191
2.0373,4.0266,0.0002222,0.00014746,5.41E-05,0.0011611
4.4204,2.6539,0.00012462,6.86E-06,0.00039483,0.0023451
2.7407,1.1366,0.0010109,8.99E-06,0.00075781,0.00034629
1.845,3.5474,0.00035934,0.00016639,6.91E-05,0.00088036
1.0417,0.74316,0.049784,1.05E-05,0.00010556,9.18E-05
2.2047,3.2906,0.00038488,7.53E-05,0.00010359,0.0011678
4.781,3.1699,6.88E-05,5.88E-06,0.00019568,0.003527
0.62013,1.1465,0.019845,1.48E-05,7.24E-05,8.95E-05
2.3538,0.91114,0.0017422,9.01E-06,0.00043214,0.00024196
4.2845,0.83176,0.00021174,2.48E-06,0.011183,0.00034497
0.21695,0.74804,0.0048171,9.53E-06,4.95E-05,3.71E-05
3.4581,1.0137,0.00046017,5.41E-06,0.0043275,0.00039114
4.8949,4.7748,6.64E-06,5.36E-06,4.45E-05,0.0032615
1.4163,0.079542,0.0031164,5.58E-06,0.00012677,6.35E-05
0.6689,4.7876,0.00013239,0.00021306,7.88E-06,0.00027228
3.4264,0.12846,0.00039656,2.54E-06,0.0010816,0.0001741
4.5473,4.8556,1.45E-05,7.22E-06,4.45E-05,0.0045269
3.0543,1.488,0.00065057,9.77E-06,0.0010493,0.00053034
4.4999,2.6254,0.00011805,6.33E-06,0.00039557,0.0021566
0.96717,4.3117,0.00020757,0.0016613,2.03E-05,0.00038897
3.7721,4.482,5.99E-05,1.56E-05,6.56E-05,0.017057
1.7313,0.94505,0.0062083,1.15E-05,0.00020944,0.0001765
2.0931,3.3036,0.00040191,8.81E-05,9.58E-05,0.0010447
0.7786,4.7062,0.00014405,0.0002888,1.05E-05,0.00030604
4.095,4.8785,2.82E-05,1.06E-05,4.55E-05,0.0063221
3.1246,0.53968,0.0006093,4.54E-06,0.0012199,0.00023731
3.6928,0.8945,0.00036553,4.22E-06,0.011848,0.00036429
4.0256,3.7328,9.06E-05,1.28E-05,0.00013211,0.070065
0.33611,0.24734,0.0030818,6.27E-06,5.11E-05,1.85E-05
4.754,0.35642,0.0001304,7.02E-07,0.0011933,0.00020752
2.4879,2.4456,0.00064231,2.85E-05,0.00023679,0.00086166
3.7757,4.2495,7.34E-05,1.61E-05,8.11E-05,0.042368
3.712,4.9852,3.67E-05,1.43E-05,4.06E-05,0.0045741
4.1556,0.021963,0.00020306,1.07E-06,0.001261,0.0001646
0.78251,2.713,0.0010331,9.07E-05,5.30E-05,0.00025505
2.2865,4.3067,0.00016028,8.77E-05,4.92E-05,0.0015062
3.0905,4.5457,8.94E-05,2.97E-05,5.47E-05,0.0041489
4.6609,4.2268,3.24E-05,7.23E-06,7.74E-05,0.0099975
4.1754,4.3944,4.61E-05,1.10E-05,7.13E-05,0.026178
4.4771,3.7309,6.21E-05,8.52E-06,0.00012607,0.016025
2.9126,0.58745,0.00077624,5.32E-06,0.00088399,0.00023207
2.9137,2.5451,0.00042869,2.19E-05,0.00030163,0.0013019
4.2746,0.84416,0.00021377,2.53E-06,0.012277,0.00034922
0.17433,4.1556,0.00021248,0.00022564,9.57E-06,0.00019054
4.4271,4.6401,2.59E-05,8.44E-06,5.55E-05,0.0079885
2.0387,0.84742,0.0029658,9.63E-06,0.00029139,0.00019541
0.18191,4.4187,0.00016931,0.00018185,6.37E-06,0.00018749
3.7307,1.9393,0.00029596,8.32E-06,0.0012814,0.0010143
0.77414,1.9128,0.0036899,3.22E-05,7.25E-05,0.0001717
0.71954,1.3573,0.015479,1.82E-05,7.78E-05,0.00011485
3.0298,4.3394,0.00011005,3.35E-05,6.45E-05,0.0045332
1.2724,3.7075,0.00035557,0.00096392,4.22E-05,0.00051683
1.6208,2.2394,0.0015997,4.10E-05,0.00013156,0.00039317
2.009,3.5482,0.0003375,0.0001249,7.64E-05,0.0010476
2.0319,4.7217,0.00012189,9.33E-05,2.98E-05,0.00096995
1.931,0.87059,0.0037272,1.02E-05,0.0002586,0.0001874
3.049,1.223,0.00069546,8.10E-06,0.0012891,0.00042002
0.83445,3.2046,0.00059208,0.00024128,4.21E-05,0.0003143
0.94046,4.0431,0.00026456,0.028811,2.53E-05,0.00038642
0.47314,4.2669,0.0002062,0.00044758,1.26E-05,0.00024957
1.6159,1.9906,0.0022788,3.15E-05,0.00014705,0.00033739
3.848,0.57747,0.00030557,2.87E-06,0.0061694,0.00027664
1.1706,0.4014,0.008522,7.69E-06,0.00011217,7.36E-05
3.7018,1.8023,0.00031782,7.83E-06,0.001667,0.00087138
3.4641,4.1445,9.91E-05,2.20E-05,8.55E-05,0.016054
4.1204,1.073,0.00024653,3.50E-06,0.061714,0.00043551
4.1399,3.9552,7.01E-05,1.17E-05,0.00010682,0.23013
1.4668,3.2734,0.00052265,0.00020454,6.48E-05,0.00056256
1.5468,0.13073,0.0029681,5.74E-06,0.00014521,7.49E-05
2.6151,3.9289,0.00018879,5.78E-05,7.82E-05,0.0024808
1.6265,4.6128,0.00014873,0.00019652,2.56E-05,0.00067669
4.1592,2.4616,0.00016855,7.85E-06,0.0005523,0.0019596
4.0515,4.1701,6.32E-05,1.26E-05,8.79E-05,0.15751
2.785,0.65677,0.00091765,6.01E-06,0.00075194,0.0002356
1.3148,3.7989,0.00032482,0.001115,4.07E-05,0.00054328
3.4028,4.6287,6.83E-05,2.13E-05,5.46E-05,0.0062062
1.1683,4.1635,0.00023612,0.0028056,2.74E-05,0.00047462
2.2821,1.297,0.0018367,1.27E-05,0.00037959,0.00031565
1.9228,1.0651,0.0038639,1.20E-05,0.00025736,0.00021688
2.693,2.6116,0.0004843,2.74E-05,0.00024198,0.0011602
4.9585,1.9868,9.92E-05,3.05E-06,0.00059966,0.00082852
3.7761,2.3955,0.00023638,1.03E-05,0.00059881,0.0017684
4.9023,4.9695,1.13E-06,5.06E-06,3.68E-05,0.0025718
1.1739,3.0224,0.00072108,0.00016028,6.10E-05,0.00039883
2.6428,4.7245,9.62E-05,4.43E-05,3.99E-05,0.0019008
0.25718,2.4522,0.0011256,4.87E-05,3.77E-05,0.00014468
3.7844,2.1897,0.00025688,9.21E-06,0.00083144,0.0013656
3.0099,3.8633,0.00016124,3.54E-05,9.69E-05,0.0048989
4.2858,3.7203,7.41E-05,1.01E-05,0.00013134,0.029749
4.9414,2.2145,9.37E-05,3.52E-06,0.00047448,0.0010399
4.6474,0.265,0.00014095,7.25E-07,0.0012226,0.00019521
2.0476,0.43911,0.0022068,6.75E-06,0.00026594,0.00013943
0.0017073,3.9899,0.0002323,0.00015971,9.03E-06,0.00016197
2.7044,3.2779,0.00029538,4.15E-05,0.00013908,0.0020526
1.0387,0.16168,0.004721,6.19E-06,9.35E-05,4.89E-05
1.0964,2.7853,0.00096014,0.00010542,6.56E-05,0.00034122
1.629,3.599,0.00036693,0.00027591,5.81E-05,0.00071603
0.47975,0.55204,0.0067046,8.47E-06,6.18E-05,4.16E-05
3.7377,1.0832,0.00035067,4.72E-06,0.016562,0.00043494
3.7425,4.0551,8.79E-05,1.69E-05,9.66E-05,0.072263
2.7165,0.69331,0.0010073,6.41E-06,0.000688,0.00023684
1.6907,4.4095,0.00017594,0.00023819,3.22E-05,0.00076006
4.1617,4.6178,3.67E-05,1.07E-05,5.81E-05,0.012101
2.7629,0.063778,0.00071637,3.58E-06,0.00046503,0.00013671
4.7877,1.8858,0.00011962,3.40E-06,0.00082204,0.0008155
4.4642,0.83906,0.00018017,2.09E-06,0.0051547,0.00033908
